,dias_cursado,semestre_año,nota_final_materia,fecha_mesa_epoch,nombre_examen,nota_parcial,id_tarea,nombre_de_la_tarea,fecha_creacion_tarea,vencimiento_tarea,apertura_tarea,cierre_tarea,puntos_posibles,nombre_entrega,id_entrega_tarea,puntaje,formato_entrega,fecha_entrega,fecha_correccion,fecha_creacion_tarea,id_usuario,id_curso,nombre_curso,legajo
110028,57,1-2022,4.0,1658188800.0,SEGUNDO PARCIAL(20),4.0,209582.0,Trabajo Práctico 2 [TP2],1650458700.0,1658199599.0,1653274800.0,1658199599.0,100.0,Trabajo Práctico 2 [TP2],4e66c39a-a64f-423f-8e98-863d014dbfe0,33.33333333333334,online_quiz,1658152916.0,1658152917.0,1659392827.0,17aa895c-3173-4db7-90eb-6a7549773700,12bb6bfa-8b01-46a8-8cc2-e0e84785fa1e,Face-to-face regional concept,128086IIH
110031,57,1-2022,4.0,1658188800.0,INTEGRADOR(30),5.0,209607.0,Trabajo Práctico 1 [TP1],1650458703.0,1658199599.0,1653274800.0,1658199599.0,100.0,Trabajo Práctico 1 [TP1],5c5e98f0-ea0c-4bc8-bc61-d26fcbe59991,40.00000000000001,online_quiz,1658150779.0,1658150779.0,1659392827.0,17aa895c-3173-4db7-90eb-6a7549773700,12bb6bfa-8b01-46a8-8cc2-e0e84785fa1e,Face-to-face regional concept,128086IIH
110032,57,1-2022,4.0,1658188800.0,INTEGRADOR(30),5.0,209607.0,Trabajo Práctico 1 [TP1],1650458703.0,1658199599.0,1653274800.0,1658199599.0,100.0,Trabajo Práctico 2 [TP2],4e66c39a-a64f-423f-8e98-863d014dbfe0,33.33333333333334,online_quiz,1658152916.0,1658152917.0,1659392827.0,17aa895c-3173-4db7-90eb-6a7549773700,12bb6bfa-8b01-46a8-8cc2-e0e84785fa1e,Face-to-face regional concept,128086IIH
110035,57,1-2022,4.0,1658188800.0,INTEGRADOR(30),5.0,209582.0,Trabajo Práctico 2 [TP2],1650458700.0,1658199599.0,1653274800.0,1658199599.0,100.0,Trabajo Práctico 1 [TP1],5c5e98f0-ea0c-4bc8-bc61-d26fcbe59991,40.00000000000001,online_quiz,1658150779.0,1658150779.0,1659392827.0,17aa895c-3173-4db7-90eb-6a7549773700,12bb6bfa-8b01-46a8-8cc2-e0e84785fa1e,Face-to-face regional concept,128086IIH
110036,57,1-2022,4.0,1658188800.0,INTEGRADOR(30),5.0,209582.0,Trabajo Práctico 2 [TP2],1650458700.0,1658199599.0,1653274800.0,1658199599.0,100.0,Trabajo Práctico 2 [TP2],4e66c39a-a64f-423f-8e98-863d014dbfe0,33.33333333333334,online_quiz,1658152916.0,1658152917.0,1659392827.0,17aa895c-3173-4db7-90eb-6a7549773700,12bb6bfa-8b01-46a8-8cc2-e0e84785fa1e,Face-to-face regional concept,128086IIH
110249,18,1-2022,7.0,1649635200.0,PRIMER PARCIAL(20),8.0,206612.0,Actividad Práctica Integradora 1 [API1],1647791108.0,1649645999.0,1647831600.0,1649645999.0,100.0,Actividad Práctica Integradora 2 [API2],ee7d1e87-b658-4cd6-ac57-6fa352adcd94,83.3,external_tool,1649625083.0,1649627068.0,1659392827.0,a188c348-4d62-4a89-bdb6-55ae5633957b,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,126305UGF
110738,52,1-2022,10.0,1656979200.0,SEGUNDO PARCIAL(20),10.0,195457.0,Trabajo Práctico 4 [TP4],1645728406.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 4 [TP4],5b5c55e1-47c2-4483-91ac-7507b1e9c9ad,100.0,online_upload,1656976832.0,1657569366.0,1659392827.0,98a138bf-7c50-476c-9a4b-204a52d96af8,7accaa21-b42f-443b-915c-6c2d5ee6d95c,Digitized actuating moderator,852808GPU
111139,52,1-2022,7.0,1657497600.0,SEGUNDO PARCIAL(20),8.0,213073.0,Trabajo Práctico 4 [TP4],1650570434.0,1657594799.0,1653274800.0,1657594799.0,100.0,Trabajo Práctico 4 [TP4],786407e3-7013-4a48-9cf9-ec6ed09526ca,88.0,online_upload,1657594688.0,1658118525.0,1659392827.0,ecb7b69d-6415-4b19-928d-9ea68695e2ac,e873a748-c047-4460-9427-f0e33007ee4c,Vision-oriented tertiary intranet,491727INL
111737,27,1-2022,7.0,1649635200.0,PRIMER PARCIAL(20),8.0,196641.0,Actividad Práctica Integradora 1 [API1],1645735503.0,1649645999.0,1647831600.0,1649645999.0,100.0,Actividad Práctica Integradora 3 [API3],e72fb886-7a5b-4ce4-a7e0-ee404d22f3b7,100.0,external_tool,1649624816.0,1649624845.0,1659392827.0,66e6d15e-5b76-4094-b29a-54d7329ecb35,2dd2ca01-a672-4eca-aca7-6fbc8cd01953,Exclusive cohesive framework,401184AWI
111738,27,1-2022,7.0,1649635200.0,PRIMER PARCIAL(20),8.0,196641.0,Actividad Práctica Integradora 1 [API1],1645735503.0,1649645999.0,1647831600.0,1649645999.0,100.0,Trabajo Práctico 1 [TP1],a5f4509f-fe89-4623-9aa1-66fd46366058,69.16666666666666,online_quiz,1649626492.0,1649626492.0,1659392827.0,66e6d15e-5b76-4094-b29a-54d7329ecb35,2dd2ca01-a672-4eca-aca7-6fbc8cd01953,Exclusive cohesive framework,401184AWI
111739,27,1-2022,7.0,1649635200.0,PRIMER PARCIAL(20),8.0,196641.0,Actividad Práctica Integradora 1 [API1],1645735503.0,1649645999.0,1647831600.0,1649645999.0,100.0,Actividad Práctica Integradora 1 [API1],be88a207-fb98-4bd7-844d-fb28ca240e45,100.0,external_tool,1649624651.0,1649624681.0,1659392827.0,66e6d15e-5b76-4094-b29a-54d7329ecb35,2dd2ca01-a672-4eca-aca7-6fbc8cd01953,Exclusive cohesive framework,401184AWI
111740,27,1-2022,7.0,1649635200.0,PRIMER PARCIAL(20),8.0,196641.0,Actividad Práctica Integradora 1 [API1],1645735503.0,1649645999.0,1647831600.0,1649645999.0,100.0,Actividad Práctica Integradora 2 [API2],061d7630-6f2e-46b7-ba55-2d58edfab1ab,100.0,external_tool,1649624735.0,1649624774.0,1659392827.0,66e6d15e-5b76-4094-b29a-54d7329ecb35,2dd2ca01-a672-4eca-aca7-6fbc8cd01953,Exclusive cohesive framework,401184AWI
111868,27,1-2022,6.0,1649635200.0,PRIMER PARCIAL(20),6.0,197306.0,Actividad Práctica Integradora 1 [API1],1645735639.0,1649645999.0,1647831600.0,1649645999.0,100.0,Actividad Práctica Integradora 1 [API1],c079d624-1781-4c41-8562-4171c467e291,75.0,external_tool,1649637151.0,1649637411.0,1659392827.0,bf355200-3371-40cf-95b9-82573e54a4b2,5c748576-a1aa-4601-9530-6943bc3a4b9e,Pre-emptive real-time collaboration,297464YEE
112821,27,1-2022,10.0,1649635200.0,PRIMER PARCIAL(20),10.0,200837.0,Actividad Práctica Integradora 1 [API1],1645796706.0,1649645999.0,1647831600.0,1649645999.0,100.0,Trabajo Práctico 1 [TP1],fb7ef2b9-ce47-46c9-be0e-5188806aa0c4,85.0,online_quiz,1649687313.0,1649687313.0,1659392827.0,8197c1dc-9081-43fb-afeb-a883c47021f8,2c1b770a-4bea-4d47-8a0f-bffece61b84e,Operative local database,876876IPB
112918,56,1-2022,8.0,1658102400.0,RECUPERATORIO SEGUNDO PARCIAL(20),8.0,210013.0,Actividad Práctica Integradora 4 [API4],1650458774.0,1658113199.0,1653274800.0,1658113199.0,100.0,Trabajo Práctico 4 [TP4],e163c652-2953-4c90-befe-ec094c29d7c4,90.0,online_quiz,1658106905.0,1658106905.0,1659392827.0,dffa8891-9ea5-4a33-a3a7-ab4bd26daff6,69bf042e-2092-4ba8-ae2e-a39154b8f50f,Visionary grid-enabled open architecture,298881QQV
112919,56,1-2022,8.0,1658102400.0,RECUPERATORIO SEGUNDO PARCIAL(20),8.0,210013.0,Actividad Práctica Integradora 4 [API4],1650458774.0,1658113199.0,1653274800.0,1658113199.0,100.0,Trabajo Práctico 3 [TP3],f1a1dd63-f507-4d1b-86ff-6096f9e4583b,85.0,online_quiz,1658098536.0,1658098537.0,1659392827.0,dffa8891-9ea5-4a33-a3a7-ab4bd26daff6,69bf042e-2092-4ba8-ae2e-a39154b8f50f,Visionary grid-enabled open architecture,298881QQV
114357,20,1-2022,9.0,1649721600.0,PRIMER PARCIAL(20),8.0,205724.0,Trabajo Práctico 1 [TP1],1647447974.0,1649732399.0,1647831600.0,1649732399.0,100.0,Trabajo Práctico 1 [TP1],35b4aec1-db3a-4554-ab22-3a4c9af748c6,100.0,online_upload,1649732831.0,1650029491.0,1659392827.0,518d37db-f49d-4902-8283-5c3152954f34,d9cc0ef0-3282-4c10-b2c7-bc231a26ca6a,Customizable hybrid forecast,285006JUI
116460,30,1-2022,8.0,1654473600.0,PRIMER PARCIAL(20),6.0,209063.0,Actividad Práctica Integradora 1 [API1],1650394607.0,1654484399.0,1653274800.0,1654484399.0,100.0,Actividad Práctica Integradora 1 [API1],ecc6ab67-4afb-40b1-8449-1c6ee76868fc,100.0,external_tool,1654475575.0,1654475624.0,1659392827.0,89bebb35-6678-403c-9d06-6c958423561d,a8c25bca-c5e5-4225-b51e-f61468d20386,Enhanced non-volatile analyzer,848392KOJ
119300,47,1-2022,7.0,1656892800.0,SEGUNDO PARCIAL(20),7.0,209134.0,Actividad Práctica Integradora 3 [API3],1650394621.0,1656903599.0,1653274800.0,1656903599.0,100.0,Actividad Práctica Integradora 3 [API3],628af59f-f33e-4868-8a44-4e2964054a21,100.0,external_tool,1656894056.0,1656894238.0,1659392827.0,896b9d05-f1b8-4d94-af9c-f4854ed4bd1c,3c27d02d-0a6e-4b27-9edc-c808bd85f892,Balanced hybrid synergy,658604HWQ
120388,35,1-2022,8.0,1651449600.0,SEGUNDO PARCIAL(20),9.0,205849.0,Actividad Práctica Integradora 3 [API3],1647456299.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo Práctico 4 [TP4],9a1186f0-c91f-4bd3-9c9c-27234468cb70,55.0,online_upload,1651510636.0,1652311034.0,1659392827.0,a488ffa8-b7fa-4c28-8be5-05b97b589d18,315d9355-3583-4e8a-8a25-6677140a11d7,Customer-focused multi-state open architecture,562352BYU
121152,29,1-2022,10.0,1654473600.0,PRIMER PARCIAL(20),9.0,211067.0,Actividad Práctica Integradora 1 [API1],1650458972.0,1654484399.0,1653274800.0,1654484399.0,100.0,Trabajo Práctico 1 [TP1],06f70bbe-96e9-43ee-aae0-f21a1d3aae25,95.0,online_quiz,1654471500.0,1654471500.0,1659392827.0,9996ef54-30f5-475e-a7d3-1f461b53c17b,ffc2bd76-7a14-4eeb-b49d-58204d3b38a6,Programmable mobile leverage,355136XWT
121335,18,1-2022,9.0,1649635200.0,PRIMER PARCIAL(20),9.0,206612.0,Actividad Práctica Integradora 1 [API1],1647791108.0,1649645999.0,1647831600.0,1649645999.0,100.0,Trabajo Práctico 2 [TP2],bbd0adca-a9a8-4fac-b2bc-b5a2ba548362,88.33333333333334,online_quiz,1649646812.0,1649646812.0,1659392827.0,81b50290-6d3e-41c8-a408-db12400690f3,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,982238UEE
121626,45,1-2022,9.0,1652659200.0,RECUPERATORIO PRIMER PARCIAL(20),7.0,206615.0,Actividad Práctica Integradora 4 [API4],1647791110.0,1652669999.0,1647831600.0,1652669999.0,100.0,Trabajo Práctico 2 [TP2],068df067-18b1-4771-bcfc-b5edc5559300,95.0,online_quiz,1652628591.0,1652628591.0,1659392827.0,cf9b494a-b946-46b9-97e9-9de793ad87a7,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,277465PUJ
121627,45,1-2022,9.0,1652659200.0,RECUPERATORIO PRIMER PARCIAL(20),7.0,206615.0,Actividad Práctica Integradora 4 [API4],1647791110.0,1652669999.0,1647831600.0,1652669999.0,100.0,Actividad Práctica Integradora 4 [API4],d670ec80-83be-4f18-96a0-15358d91ca6b,100.0,external_tool,1652625259.0,1652625777.0,1659392827.0,cf9b494a-b946-46b9-97e9-9de793ad87a7,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,277465PUJ
121628,45,1-2022,9.0,1652659200.0,RECUPERATORIO PRIMER PARCIAL(20),7.0,206615.0,Actividad Práctica Integradora 4 [API4],1647791110.0,1652669999.0,1647831600.0,1652669999.0,100.0,Trabajo Práctico 4 [TP4],a2c3a8bf-3523-4fe8-883c-8022ab3bdd6e,90.0,online_quiz,1652624365.0,1652624365.0,1659392827.0,cf9b494a-b946-46b9-97e9-9de793ad87a7,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,277465PUJ
123890,32,1-2022,6.0,1652745600.0,PRIMER PARCIAL(20),6.0,195771.0,Trabajo Práctico 2 [TP2],1645728476.0,1652756399.0,1647831600.0,1652756399.0,100.0,Actividad Práctica Integradora 4 [API4],c536831f-b7e2-479f-8e9c-0874ee8b74ac,100.0,external_tool,1652722904.0,1652755743.0,1659392827.0,3cdfeafe-c026-4f3c-b3b1-9ba89aa63e82,f3632565-3ab8-4b7f-9ced-097ce82eb1c5,Customer-focused interactive success,934333NEF
123891,32,1-2022,6.0,1652745600.0,PRIMER PARCIAL(20),6.0,195771.0,Trabajo Práctico 2 [TP2],1645728476.0,1652756399.0,1647831600.0,1652756399.0,100.0,Trabajo Práctico 2 [TP2],b03d94b0-05ba-4a1a-9b63-7a4474fb7933,0.0,online_upload,1652579433.0,1653099409.0,1659392827.0,3cdfeafe-c026-4f3c-b3b1-9ba89aa63e82,f3632565-3ab8-4b7f-9ced-097ce82eb1c5,Customer-focused interactive success,934333NEF
124205,18,1-2022,9.0,1649721600.0,PRIMER PARCIAL(20),9.0,206612.0,Actividad Práctica Integradora 1 [API1],1647791108.0,1649645999.0,1647831600.0,1649645999.0,100.0,Trabajo Práctico 2 [TP2],652b7b7e-ec0e-44a7-ba79-a9f2831831f5,75.0,online_quiz,1649714368.0,1649714368.0,1659392827.0,69ee072b-5e5c-4170-83b8-0151032941fe,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,670868AXF
124206,18,1-2022,9.0,1649721600.0,PRIMER PARCIAL(20),9.0,206612.0,Actividad Práctica Integradora 1 [API1],1647791108.0,1649645999.0,1647831600.0,1649645999.0,100.0,Actividad Práctica Integradora 2 [API2],68b4a2f8-eb55-44a1-8513-cbf01a33ba29,100.0,external_tool,1649703512.0,1649704922.0,1659392827.0,69ee072b-5e5c-4170-83b8-0151032941fe,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,670868AXF
124228,40,1-2022,9.0,1652054400.0,SEGUNDO PARCIAL(20),9.0,206614.0,Actividad Práctica Integradora 3 [API3],1647791109.0,1652065199.0,1647831600.0,1652065199.0,100.0,Trabajo Práctico 3 [TP3],4bfdcc87-7d98-4129-8451-cff9ec8e4c11,68.33333333333333,online_quiz,1652051752.0,1652051752.0,1659392827.0,69ee072b-5e5c-4170-83b8-0151032941fe,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,670868AXF
124229,40,1-2022,9.0,1652054400.0,SEGUNDO PARCIAL(20),9.0,206614.0,Actividad Práctica Integradora 3 [API3],1647791109.0,1652065199.0,1647831600.0,1652065199.0,100.0,Trabajo Práctico 4 [TP4],3a72d36f-14da-48ea-8146-1e34a9e3ed71,63.33333333333333,online_quiz,1652113589.0,1652113589.0,1659392827.0,69ee072b-5e5c-4170-83b8-0151032941fe,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,670868AXF
124281,29,1-2022,9.0,1654473600.0,PRIMER PARCIAL(20),9.0,211067.0,Actividad Práctica Integradora 1 [API1],1650458972.0,1654484399.0,1653274800.0,1654484399.0,100.0,Actividad Práctica Integradora 1 [API1],74218ab1-dd01-4b25-b349-c3706864d01a,83.35000000000001,external_tool,1654386278.0,1654386639.0,1659392827.0,1915dc99-bd9e-41e4-b088-830c368d84fe,ffc2bd76-7a14-4eeb-b49d-58204d3b38a6,Programmable mobile leverage,319602TON
124282,29,1-2022,9.0,1654473600.0,PRIMER PARCIAL(20),9.0,211067.0,Actividad Práctica Integradora 1 [API1],1650458972.0,1654484399.0,1653274800.0,1654484399.0,100.0,Trabajo Práctico 1 [TP1],91c9efdf-044a-4a90-9c78-aceb17db602f,75.0,online_quiz,1654388907.0,1654388907.0,1659392827.0,1915dc99-bd9e-41e4-b088-830c368d84fe,ffc2bd76-7a14-4eeb-b49d-58204d3b38a6,Programmable mobile leverage,319602TON
125231,40,1-2022,6.0,1652054400.0,SEGUNDO PARCIAL(20),6.0,206614.0,Actividad Práctica Integradora 3 [API3],1647791109.0,1652065199.0,1647831600.0,1652065199.0,100.0,Trabajo Práctico 3 [TP3],3c07bb66-a7e1-4a7a-99b0-7246295889eb,75.83333333333333,online_quiz,1652127583.0,1652127583.0,1659392827.0,2b2ca948-60d6-4feb-8586-c5777553eea6,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,086660OIF
125232,40,1-2022,6.0,1652054400.0,SEGUNDO PARCIAL(20),6.0,206614.0,Actividad Práctica Integradora 3 [API3],1647791109.0,1652065199.0,1647831600.0,1652065199.0,100.0,Trabajo Práctico 4 [TP4],efa5909f-2f71-444f-8ed7-34e7a880242a,95.0,online_quiz,1652128851.0,1652128851.0,1659392827.0,2b2ca948-60d6-4feb-8586-c5777553eea6,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,086660OIF
125754,18,1-2022,8.0,1649635200.0,PRIMER PARCIAL(20),7.0,206612.0,Actividad Práctica Integradora 1 [API1],1647791108.0,1649645999.0,1647831600.0,1649645999.0,100.0,Trabajo Práctico 2 [TP2],4c80a2cb-a443-422f-b37d-bbebb688d00a,90.0,online_quiz,1649634694.0,1649634695.0,1659392827.0,e1b22443-7a4d-4bec-988b-246d40ec22f0,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,531345WBC
126128,47,1-2022,9.0,1656892800.0,SEGUNDO PARCIAL(20),10.0,211074.0,Actividad Práctica Integradora 3 [API3],1650458973.0,1656903599.0,1653274800.0,1656903599.0,100.0,Actividad Práctica Integradora 3 [API3],59c29623-470d-4b52-92bb-7e0c7fbb4f20,80.0,external_tool,1656808003.0,1656808208.0,1659392827.0,d3fc913a-9abf-41b5-85ff-96c271530a96,ffc2bd76-7a14-4eeb-b49d-58204d3b38a6,Programmable mobile leverage,600924MWI
126459,49,1-2022,5.0,1652745600.0,INTEGRADOR(30),5.0,200384.0,Actividad Práctica Integradora 4 [API4],1645739096.0,1652669999.0,1647831600.0,1652669999.0,100.0,Trabajo Práctico 1 [TP1],574cf29e-f570-4c4e-9246-7baaca7be041,72.5,online_quiz,1652756399.0,1653315243.0,1659392827.0,a1aba669-8fea-4e47-ae73-1cf97f7c63c9,41fc218f-a64e-4633-9efd-62ad28943f04,Distributed content-based moratorium,948548EPW
126795,57,1-2022,7.0,1656979200.0,INTEGRADOR(30),5.0,199911.0,Trabajo Práctico 3 [TP3],1645736480.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 3 [TP3],1fafd0a6-7c58-4377-be82-def4f1d66b26,85.0,online_quiz,1656983551.0,1656983551.0,1659392827.0,5e19673c-3ec4-4f0a-aeea-0ea04f8df15d,92e3706e-034f-4e9b-b6bd-c1c65b23d129,Stand-alone object-oriented process improvement,611116RYS
126796,57,1-2022,7.0,1656979200.0,INTEGRADOR(30),5.0,199911.0,Trabajo Práctico 3 [TP3],1645736480.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 2 [TP2],773b7bb4-12c4-4ac5-82de-593e407c17eb,50.0,online_quiz,1656989224.0,1656989224.0,1659392827.0,5e19673c-3ec4-4f0a-aeea-0ea04f8df15d,92e3706e-034f-4e9b-b6bd-c1c65b23d129,Stand-alone object-oriented process improvement,611116RYS
126797,57,1-2022,7.0,1656979200.0,INTEGRADOR(30),5.0,199911.0,Trabajo Práctico 3 [TP3],1645736480.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 4 [TP4],18b3588c-023c-41ad-80fa-b0de41371ac0,95.0,online_quiz,1656988997.0,1656988997.0,1659392827.0,5e19673c-3ec4-4f0a-aeea-0ea04f8df15d,92e3706e-034f-4e9b-b6bd-c1c65b23d129,Stand-alone object-oriented process improvement,611116RYS
126798,57,1-2022,7.0,1656979200.0,INTEGRADOR(30),5.0,199897.0,Trabajo Práctico 2 [TP2],1645736478.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 3 [TP3],1fafd0a6-7c58-4377-be82-def4f1d66b26,85.0,online_quiz,1656983551.0,1656983551.0,1659392827.0,5e19673c-3ec4-4f0a-aeea-0ea04f8df15d,92e3706e-034f-4e9b-b6bd-c1c65b23d129,Stand-alone object-oriented process improvement,611116RYS
126799,57,1-2022,7.0,1656979200.0,INTEGRADOR(30),5.0,199897.0,Trabajo Práctico 2 [TP2],1645736478.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 2 [TP2],773b7bb4-12c4-4ac5-82de-593e407c17eb,50.0,online_quiz,1656989224.0,1656989224.0,1659392827.0,5e19673c-3ec4-4f0a-aeea-0ea04f8df15d,92e3706e-034f-4e9b-b6bd-c1c65b23d129,Stand-alone object-oriented process improvement,611116RYS
126800,57,1-2022,7.0,1656979200.0,INTEGRADOR(30),5.0,199897.0,Trabajo Práctico 2 [TP2],1645736478.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 4 [TP4],18b3588c-023c-41ad-80fa-b0de41371ac0,95.0,online_quiz,1656988997.0,1656988997.0,1659392827.0,5e19673c-3ec4-4f0a-aeea-0ea04f8df15d,92e3706e-034f-4e9b-b6bd-c1c65b23d129,Stand-alone object-oriented process improvement,611116RYS
126801,57,1-2022,7.0,1656979200.0,INTEGRADOR(30),5.0,199892.0,Trabajo Práctico 1 [TP1],1645736478.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 3 [TP3],1fafd0a6-7c58-4377-be82-def4f1d66b26,85.0,online_quiz,1656983551.0,1656983551.0,1659392827.0,5e19673c-3ec4-4f0a-aeea-0ea04f8df15d,92e3706e-034f-4e9b-b6bd-c1c65b23d129,Stand-alone object-oriented process improvement,611116RYS
126802,57,1-2022,7.0,1656979200.0,INTEGRADOR(30),5.0,199892.0,Trabajo Práctico 1 [TP1],1645736478.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 2 [TP2],773b7bb4-12c4-4ac5-82de-593e407c17eb,50.0,online_quiz,1656989224.0,1656989224.0,1659392827.0,5e19673c-3ec4-4f0a-aeea-0ea04f8df15d,92e3706e-034f-4e9b-b6bd-c1c65b23d129,Stand-alone object-oriented process improvement,611116RYS
126803,57,1-2022,7.0,1656979200.0,INTEGRADOR(30),5.0,199892.0,Trabajo Práctico 1 [TP1],1645736478.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 4 [TP4],18b3588c-023c-41ad-80fa-b0de41371ac0,95.0,online_quiz,1656988997.0,1656988997.0,1659392827.0,5e19673c-3ec4-4f0a-aeea-0ea04f8df15d,92e3706e-034f-4e9b-b6bd-c1c65b23d129,Stand-alone object-oriented process improvement,611116RYS
126804,57,1-2022,7.0,1656979200.0,INTEGRADOR(30),5.0,199886.0,Trabajo Práctico 4 [TP4],1645736477.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 3 [TP3],1fafd0a6-7c58-4377-be82-def4f1d66b26,85.0,online_quiz,1656983551.0,1656983551.0,1659392827.0,5e19673c-3ec4-4f0a-aeea-0ea04f8df15d,92e3706e-034f-4e9b-b6bd-c1c65b23d129,Stand-alone object-oriented process improvement,611116RYS
126805,57,1-2022,7.0,1656979200.0,INTEGRADOR(30),5.0,199886.0,Trabajo Práctico 4 [TP4],1645736477.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 2 [TP2],773b7bb4-12c4-4ac5-82de-593e407c17eb,50.0,online_quiz,1656989224.0,1656989224.0,1659392827.0,5e19673c-3ec4-4f0a-aeea-0ea04f8df15d,92e3706e-034f-4e9b-b6bd-c1c65b23d129,Stand-alone object-oriented process improvement,611116RYS
126806,57,1-2022,7.0,1656979200.0,INTEGRADOR(30),5.0,199886.0,Trabajo Práctico 4 [TP4],1645736477.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 4 [TP4],18b3588c-023c-41ad-80fa-b0de41371ac0,95.0,online_quiz,1656988997.0,1656988997.0,1659392827.0,5e19673c-3ec4-4f0a-aeea-0ea04f8df15d,92e3706e-034f-4e9b-b6bd-c1c65b23d129,Stand-alone object-oriented process improvement,611116RYS
127545,19,1-2022,9.0,1649635200.0,PRIMER PARCIAL(20),8.0,205838.0,Actividad Práctica Integradora 1 [API1],1647456298.0,1649645999.0,1647831600.0,1649645999.0,100.0,Trabajo Práctico 1 [TP1],4241447f-e49c-44e3-826a-9ca06175f16a,32.0,online_upload,1649687911.0,1649951003.0,1659392827.0,f2dbd20e-13f8-4d5c-b4ee-70b5ed837d5a,315d9355-3583-4e8a-8a25-6677140a11d7,Customer-focused multi-state open architecture,694137GRI
127814,35,1-2022,6.0,1655251200.0,PRIMER PARCIAL(20),5.0,209012.0,Trabajo Práctico 1 [TP1],1650394602.0,1655175599.0,1653274800.0,1655175599.0,100.0,Actividad Práctica Integradora 2 [API2],aa0190e8-5e5e-4107-b4cb-427237b87880,81.8,external_tool,1655227529.0,1655227761.0,1659392827.0,c3971b3f-fe66-45a1-a81a-9426a14d62c5,e14f5a9d-992e-4d5f-b9e2-a0c723b4219b,Cloned radical algorithm,461434CGD
130311,21,1-2022,6.0,1650326400.0,PRIMER PARCIAL(20),8.0,195449.0,Trabajo Práctico 1 [TP1],1645728405.0,1650337199.0,1647831600.0,1650337199.0,100.0,Trabajo Práctico 1 [TP1],8a4e6277-606e-4fa5-86ce-fa8a8aa8842a,30.0,online_upload,1650330157.0,1651373684.0,1659392827.0,4039e80c-c747-4149-ba04-75297aaa45b3,7accaa21-b42f-443b-915c-6c2d5ee6d95c,Digitized actuating moderator,814849GCP
131497,40,1-2022,5.0,1651536000.0,SEGUNDO PARCIAL(20),4.0,197462.0,Actividad Práctica Integradora 3 [API3],1645735667.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo Práctico 3 [TP3],c2842c66-22fa-4d03-a94d-b21e7153e061,85.0,online_quiz,1651523460.0,1651523460.0,1659392827.0,bfe9cb00-8bd1-455b-bf25-b54554be7953,04f8bae9-333a-4269-95b4-bde0b0965cf7,Stand-alone system-worthy access,993360FIG
131498,40,1-2022,5.0,1651536000.0,SEGUNDO PARCIAL(20),4.0,197462.0,Actividad Práctica Integradora 3 [API3],1645735667.0,1651460399.0,1647831600.0,1651460399.0,100.0,Actividad Práctica Integradora 4 [API4],fd9e9137-3de2-4316-b033-dd23fb2ad09a,100.0,external_tool,1651522689.0,1651522940.0,1659392827.0,bfe9cb00-8bd1-455b-bf25-b54554be7953,04f8bae9-333a-4269-95b4-bde0b0965cf7,Stand-alone system-worthy access,993360FIG
132402,34,1-2022,9.0,1653868800.0,SEGUNDO PARCIAL(20),9.0,207561.0,Actividad Práctica Integradora 3 [API3],1648644388.0,1653879599.0,1647831600.0,1653879599.0,100.0,Trabajo Práctico 3 [TP3],278bd9e0-b97b-47d2-a097-7803c2edcb6c,80.0,online_upload,1653931436.0,1654740525.0,1659392827.0,eba18073-be3e-462a-9ef9-916e1d4ee81a,2b14592a-d74c-4443-914d-fa4dcb4da9da,Programmable methodical hub,762674FYJ
